vehicleId,duration_sec,distance_km,avg_speed,max_speed,speed_std,mean_accel,max_accel,accel_std,count_hard_brakes,harsh_accel_count,idling_time,stop_count,day_of_week,hour_of_day,safety_score
MAT790212L1K06316,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-06,0.0,3.0,0.0,0.0
MAT790212L1P10391,2e-06,6.864149166666665e-11,0.0657301634615384,4.46875,0.4938846765968214,-954861.1111111112,24826388.888888888,8951388.192572074,2.0,1.0,2.29e-06,1.0,3.0,0.0,8.446875
MAT790212L1P10413,1e-06,1.1108845957449494e-08,13.620130413967257,53.43229,19.055882360313703,-27769771.71972876,1054427055.5555556,269150879.3914116,20.0,19.0,8.399999999999999e-07,4.0,3.0,0.0,103.34322900000001
MAT790212L2H03550,2e-06,2.5453170418209878e-09,4.476623590557752,46.095169090909096,10.405044824538743,-6647052.371053525,1141879696.9696972,218121125.06043568,13.0,20.0,1.91e-06,5.0,3.0,0.0,83.60951690909091
MAT790212L2H03723,2e-06,6.332919174951355e-09,13.234085500231144,56.23848421052632,18.06206024041981,33950292.9512363,1171902141.4647732,363199434.6600469,27.0,29.0,1.5700000000000002e-06,8.0,3.0,0.0,144.62384842105263
MAT790212L2H03752,2e-06,9.0882442226431e-10,1.1746527178172703,35.71590636363637,4.888861950425419,-2976120.056092612,647293232.3232325,123595299.37121987,15.0,10.0,2.01e-06,5.0,3.0,0.0,68.57159063636364
MAT790212L2P06845,2e-06,1.7399756403058362e-09,2.808008752686869,52.90482727272728,9.58032756717231,3639436.816236436,760850611.111111,154660007.23251086,14.0,14.0,2.1299999999999995e-06,4.0,3.0,0.0,75.29048272727273
MAT790212L2P06858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-07,0.0,3.0,0.0,0.0
MAT790212L2P06886,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499999999999995e-06,0.0,3.0,0.0,0.0
MAT790212L2P06897,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212L2P06898,2e-06,1.2675053025955991e-08,22.91309940917866,57.785935,10.80188471209515,-29104363.202797376,513064222.2222223,283994962.2613868,20.0,16.0,6.999999999999999e-08,3.0,3.0,0.0,97.7785935
MAT790212M1A01378,2e-06,6.25029484006734e-09,15.619394745495494,43.193747,13.48146969287729,13790962.201507349,779730819.4444444,198061718.35577253,30.0,33.0,1.1699999999999994e-06,6.0,3.0,0.0,160.3193747
MAT790212M1A01380,0.0,4.042508093630752e-09,20.24762188097188,56.28905999999999,19.013447140669008,-31137956.818687376,965040959.5959595,352830408.54698104,18.0,18.0,1e-07,5.0,3.0,0.0,95.628906
MAT790212M1A01411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400000000000001e-07,0.0,3.0,0.0,0.0
MAT790212M1A01412,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M1A02155,2e-06,6.485986688888889e-09,10.360094499197432,38.368747,9.367732993198992,-9653720.289970202,1065798527.7777778,225083899.7085603,37.0,37.0,6.4e-07,10.0,3.0,0.0,188.8368747
MAT790212M1A02156,1e-06,3.513376335790444e-09,9.53616747276754,40.226561,11.10508972274749,-40364943.57829013,326171879.6296297,160524784.84229395,19.0,16.0,5.3e-07,4.0,3.0,0.0,93.0226561
MAT790212M1A02157,1e-06,2.710193452380952e-11,0.5487302875695733,1.9419642857142856,0.931968596779096,-8482191.912379721,10788690.476190476,21088278.749525987,3.0,1.0,1.14e-06,2.0,3.0,0.0,11.194196428571429
MAT790212M1A02799,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M1A02800,2e-06,5.355980748192317e-09,7.778332848710951,47.58984125,14.267671709684798,-22378173.78805306,683572006.9444444,220335516.89148784,20.0,20.0,1.6399999999999995e-06,5.0,3.0,0.0,104.758984125
MAT790212M1B03363,1e-06,4.624867430112635e-09,19.3051578602886,53.07812200000001,14.47097388291182,-63441012.83512545,372897339.5061727,255629528.5946594,13.0,11.0,4.1e-07,1.0,3.0,0.0,66.3078122
MAT790212M1B03614,2e-06,5.0220102082872365e-09,6.137687238540275,30.825,8.414731914419864,203092.8763694852,726494935.1851851,175180951.3741552,35.0,31.0,9.3e-07,8.0,3.0,0.0,170.0825
MAT790212M1B03934,2e-06,3.8267983258417505e-09,5.333451683462532,26.89235777777778,8.031541695043085,5662522.3963984605,600737777.7777778,134932624.72436523,32.0,26.0,1.3199999999999994e-06,9.0,3.0,0.0,150.68923577777778
MAT790212M1B04089,0.0,2.283326263271605e-09,12.654900039682545,26.273436,7.312539127376572,-42733445.71680524,184722194.44444445,131205247.1944081,7.0,6.0,6e-08,2.0,3.0,0.0,35.6273436
MAT790212M1B04437,2e-06,1.0882836796535872e-08,14.96082242357469,61.77187200000001,19.81221779967547,3331452.0637613684,1032646747.4747478,296950854.3976043,29.0,30.0,1.2299999999999997e-06,5.0,3.0,0.0,153.1771872
MAT790212M1P28692,1e-06,6.72247247607593e-09,16.84465688262135,49.76249800000001,15.2676950909484,-62706571.565412834,1032465305.5555558,413242856.4186759,23.0,25.0,2.4e-07,7.0,3.0,0.0,123.9762498
MAT790212M1P28693,2e-06,5.098516544500561e-09,10.294577372268137,20.370311000000004,6.432549928853589,1583624.328977348,386481944.4444444,128661021.26111203,25.0,27.0,6.1e-07,6.0,3.0,0.0,131.0370311
MAT790212M1P28696,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M1P28697,0.0,3.730906980183782e-09,23.09519488353535,52.098435,17.225027558786323,-36689671.77932098,1046267305.5555556,561045352.1404344,10.0,13.0,9e-08,3.0,3.0,0.0,61.2098435
MAT790212M1P28702,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2B02006,2e-06,3.3458897680900887e-09,5.909073761698333,52.95833111111112,14.616719165786227,9525697.57628241,1250303750.0,219683120.56879932,15.0,18.0,1.89e-06,4.0,3.0,0.0,86.29583311111111
MAT790212M2B02007,2e-06,1.2506944605127666e-08,21.056850600143477,53.37187300000001,17.927402474617416,19364419.2295805,970746500.0,299391177.5034008,32.0,41.0,9.1e-07,6.0,3.0,0.0,183.3371873
MAT790212M2B02024,2e-06,3.091787264590348e-10,0.2342043694584736,10.420309,1.4579676863828723,-1384941.2161740863,289453027.7777778,36972775.92312807,6.0,4.0,2.2299999999999994e-06,2.0,3.0,0.0,27.0420309
MAT790212M2D04801,2e-06,4.817197662252486e-09,8.203352201495708,34.826561000000005,9.77868807043468,4698360.150332548,601388888.888889,173367448.39536676,39.0,38.0,1.2299999999999994e-06,8.0,3.0,0.0,196.4826561
MAT790212M2E05866,1e-06,3.17221894482223e-09,8.061569568170887,33.89531000000001,10.7841853329131,-30489582.79081489,409915502.5252526,223612769.5707424,13.0,15.0,6.8e-07,5.0,3.0,0.0,72.389531
MAT790212M2E05867,2e-06,9.932503227866192e-09,11.998727870037582,59.829686,20.76560476387752,795366.3174428055,1272786412.0370371,316468450.8259175,20.0,24.0,1.4799999999999996e-06,4.0,3.0,0.0,113.9829686
MAT790212M2E06067,2e-06,1.953125e-12,0.0061141304347826,0.703125,0.065566744329397,0.0,19531250.0,2586977.2598926635,1.0,1.0,2.3500000000000004e-06,0.0,3.0,0.0,5.0703125
MAT790212M2E06071,2e-06,3.508127309369334e-09,4.692933548698388,58.19374700000001,13.671541180795248,-7016515.575333764,606597250.0000001,157857800.6395985,15.0,12.0,1.99e-06,3.0,3.0,0.0,74.8193747
MAT790212M2E06072,2e-06,1.9122840761784512e-10,0.401597511566042,19.792185,2.2746208387445144,4169509.383915491,358854138.8888889,48708990.9901618,5.0,5.0,2.26e-06,3.0,3.0,0.0,26.9792185
MAT790212M2E06206,1e-06,2.7960466971261763e-09,16.522442674266706,48.75156,16.960343420033738,15234463.492180996,876692666.6666665,296378878.19836867,14.0,16.0,9.6e-07,3.0,3.0,0.0,78.875156
MAT790212M2E06207,2e-06,5.261205808080808e-12,0.0167613636363636,1.4034090909090908,0.1394672059806623,0.0,38983585.85858586,5518564.806803127,2.0,2.0,2.34e-06,1.0,3.0,0.0,10.14034090909091
MAT790212M2E06223,2e-06,3.917947129341031e-09,9.435262383608816,46.054685000000006,12.26975625919235,-14439966.90132706,395789916.6666667,179777808.42373452,15.0,20.0,6.2e-07,7.0,3.0,0.0,89.6054685
MAT790212M2E06328,2e-06,9.67511849517396e-09,14.891562642107347,57.670309,19.786975241737995,7987374.670025942,1012827870.3703706,347504842.23447466,10.0,14.0,4.9e-07,3.0,3.0,0.0,63.7670309
MAT790212M2E06329,2e-06,2.2636764012345678e-10,0.4546098691883373,19.412497,2.6991035676783657,6610115.620348479,458506888.8888887,50111338.73461452,2.0,4.0,2.27e-06,1.0,3.0,0.0,15.9412497
MAT790212M2E06330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5e-07,0.0,3.0,0.0,0.0
MAT790212M2E06331,2e-06,5.11797398989899e-12,0.0127949349747474,1.0440336363636364,0.1078372412981101,280232.8142536476,28263101.01010101,3014864.066944079,2.0,3.0,2.339999999999999e-06,1.0,3.0,0.0,12.104403363636363
MAT790212M2E06336,2e-06,6.775024145622895e-09,11.644203452581367,59.882811,18.70536130366684,3287023.672943417,1060467203.7037034,315260699.81376004,22.0,25.0,1.6599999999999994e-06,5.0,3.0,0.0,121.9882811
MAT790212M2E06337,2e-06,6.482344125096201e-09,4.346576196219902,51.657811,12.416732510070045,-4516710.481920043,303030252.52525246,109265122.76544508,14.0,12.0,1.7e-06,4.0,3.0,0.0,71.1657811
MAT790212M2E06345,1e-06,4.110269554330007e-09,20.72661883356921,42.52031100000001,15.47786800601227,-40207610.88119699,881877376.2626266,371928029.37349486,14.0,10.0,7.1e-07,3.0,3.0,0.0,66.2520311
MAT790212M2E06366,2e-06,1.2114393212073113e-08,29.37434699304473,66.92343500000001,19.100466931626052,-7648169.641981988,1227213472.2222223,406291654.5211069,22.0,26.0,1.12e-06,6.0,3.0,0.0,124.6923435
MAT790212M2F06841,2e-06,3.1681524503367004e-10,0.5508502401094276,32.993748,3.497380615880052,-1339932.624859707,736647696.9696969,113962450.65041576,5.0,7.0,2.22e-06,3.0,3.0,0.0,32.2993748
MAT790212M2F06852,2e-06,1.4646124289412671e-08,18.718878308855317,50.87673333333333,20.11393780066801,6448979.977311977,1093622811.4478111,324551344.5143612,28.0,33.0,8.1e-07,5.0,3.0,0.0,155.08767333333333
MAT790212M2F06853,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2F07283,1e-06,1.3126134225427892e-08,40.26750895364664,66.25468500000001,23.681703348724128,-20769368.53501045,988908148.148148,344898052.4787503,22.0,32.0,1.1e-07,3.0,3.0,0.0,136.6254685
MAT790212M2F07295,1e-06,3.5962067026727903e-09,10.923115874958375,43.19999700000001,13.547883657185746,-9096765.132995142,1143576305.5555558,344664801.0763282,25.0,26.0,7.9e-07,12.0,3.0,0.0,131.3199997
MAT790212M2F07473,2e-06,5.722718297049863e-09,9.08894777627311,36.59531,10.313600915777789,-7816613.576706784,503827297.9797979,158857476.0090826,38.0,36.0,1.1799999999999995e-06,8.0,3.0,0.0,189.659531
MAT790212M2F07764,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2F07828,1e-06,7.164949790654562e-09,14.448242986965788,55.019528750000006,19.242597145477625,1575547.8279681515,813588957.070707,261144329.0201079,29.0,30.0,9.4e-07,5.0,3.0,0.0,152.501952875
MAT790212M2F08019,1e-06,3.876819662929663e-11,0.0847386936566258,2.070312,0.3266133503115501,592480.0564156496,57508666.66666666,8329383.528756656,11.0,11.0,1.9e-06,2.0,3.0,0.0,55.2070312
MAT790212M2F08158,2e-06,3.604733216049383e-09,21.14419561561561,59.43923444444445,21.806367126759724,42548430.53053052,718670987.3737375,256701626.2562904,9.0,15.0,1.9599999999999994e-06,1.0,3.0,0.0,62.943923444444444
MAT790212M2F08344,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2G08950,1e-06,1.1113907512696564e-08,29.761544069024986,56.539060000000006,15.645122245621788,-13373918.803395746,507769047.9797981,290625907.1008381,19.0,19.0,2.0000000000000002e-07,2.0,3.0,0.0,100.653906
MAT790212M2G08959,2e-06,1.0796105137307368e-08,16.31352502988158,54.80937300000001,19.125152505029984,-7928262.143555303,845442715.2777777,283801365.11647105,31.0,32.0,1.1499999999999996e-06,7.0,3.0,0.0,162.4809373
MAT790212M2G08968,2e-06,8.234464252543909e-09,12.213127808489528,52.564060000000005,20.249347525343182,2252863.069677231,1320887326.8398268,259762361.3990363,28.0,23.0,1.6200000000000002e-06,5.0,3.0,0.0,135.256406
MAT790212M2G09116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-07,0.0,3.0,0.0,0.0
MAT790212M2G09620,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2G09636,1e-06,3.309955834315376e-10,0.5704127385161135,17.331248000000002,2.651762006987305,-729855.5261610835,231107926.7676767,57631866.90585604,5.0,8.0,1.7599999999999997e-06,1.0,3.0,0.0,32.7331248
MAT790212M2G09640,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,0.0,3.0,0.0,0.0
MAT790212M2G09643,2e-06,7.633473797756332e-09,19.738123152538503,54.779686000000005,19.907667170779675,-10245352.737490652,735214101.851852,275683489.81556976,25.0,22.0,1.51e-06,7.0,3.0,0.0,124.4779686
MAT790212M2H11024,2e-06,6.594244675578435e-09,9.069751311577312,55.053122,16.75840302640154,4511397.269863146,1139853333.3333335,231292800.22168556,23.0,22.0,1.6099999999999998e-06,2.0,3.0,0.0,118.5053122
MAT790212M2H11028,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2H11630,1e-06,2.553301410624098e-09,10.979331089239333,40.934372,14.145307862769467,-2227603.475171212,964012813.4920636,382380699.7655928,12.0,12.0,1.15e-06,5.0,3.0,0.0,64.0934372
MAT790212M2H11642,1e-06,8.860675154320984e-11,1.1697212713675214,6.067706666666666,1.8948411718719256,542301.130260146,78106886.57407406,30464548.460745998,6.0,4.0,1e-06,2.0,3.0,0.0,26.606770666666666
MAT790212M2H11701,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT790212M2J13425,2e-06,5.85805805140076e-11,0.146451451285019,7.59659,0.9847022435005685,-2.06960572136773e-10,211016388.88888887,30517968.5762539,4.0,3.0,2.32e-06,2.0,3.0,0.0,18.759659
MAT790212M2J13470,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790212M2P18683,2e-06,2.005158767185746e-09,1.781849889441864,50.681248,6.434735447939402,2496791.4435749,636245216.0493827,83162292.03236966,12.0,14.0,2.04e-06,2.0,3.0,0.0,69.06812479999999
MAT790212M2P18688,0.0,6.906520064089305e-09,21.05568521950114,66.02656,21.975038731351592,49023585.23457772,1229434959.5959597,514240297.5807794,13.0,15.0,1.3000000000000005e-07,3.0,3.0,0.0,75.602656
MAT790212M2P18899,2e-06,4.542659623825558e-09,5.185087805387884,55.13920272727273,13.279888036513622,-567315.982934642,1104127196.9696972,229545445.3048073,17.0,18.0,1.88e-06,3.0,3.0,0.0,92.51392027272728
MAT790212M2P18908,2e-06,3.5401982215007213e-09,4.521213544862811,51.14955285714286,12.054962667595586,8909178.88961558,1147995601.0101013,213294632.84736127,14.0,14.0,1.9e-06,3.0,3.0,0.0,75.11495528571429
MAT790212M7D09627,2e-06,1.0482070903479235e-11,0.026205177258698,1.384374,0.1559333811266814,-3.8805107275644936e-11,38454833.33333333,5817785.367121654,6.0,4.0,2.339999999999999e-06,1.0,3.0,0.0,26.1384374
MAT790212M7D09684,2e-06,3.6338884819541563e-09,6.141838527545225,46.305553333333336,13.288897165374005,3342045.05615016,958053592.5925924,191344384.39482436,21.0,22.0,1.84e-06,4.0,3.0,0.0,111.63055533333333
MAT790212M7D09708,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499999999999995e-06,0.0,3.0,0.0,0.0
MAT790212M7D09774,1e-06,2.354108868716931e-09,6.996413368931663,27.22656,9.075969044578528,-9849973.50073868,651996499.9999999,180755868.02016792,22.0,16.0,5.7e-07,7.0,3.0,0.0,100.722656
MAT790212M7D10044,0.0,6.747547348484848e-11,0.4435765047348484,2.357812,0.7293956043637173,-3181230.105889988,21105585.858585868,18204919.7820552,6.0,5.0,7.100000000000001e-07,2.0,3.0,0.0,28.2357812
MAT790212M7D10048,0.0,5.569500682659932e-10,3.2481040886644217,10.407812,4.818515572355671,-28322245.84666971,233664747.47474748,150657873.133014,2.0,3.0,4.4e-07,2.0,3.0,0.0,13.0407812
MAT790212M7D10052,2e-06,4.342939355829125e-09,13.28605504831332,30.392186,9.97938362473172,-18792466.27206996,456640583.3333333,221455166.45102924,25.0,25.0,1.3099999999999995e-06,4.0,3.0,0.0,128.0392186
MAT790212M7D10241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,3.0,0.0,0.0
MAT790212N1J25435,2e-06,2.2505037556958482e-09,3.081361734960222,39.65312200000001,8.963781676457945,-1608730.9689818542,250043388.88888904,67527285.08406596,6.0,9.0,1.94e-06,1.0,3.0,0.0,39.9653122
MAT790212N1J25552,1e-06,3.6521849075617287e-09,12.645641854575164,24.37357818181818,7.100830952382319,-8763536.606356388,421571111.1111111,192679110.75617895,16.0,17.0,3.0000000000000004e-08,3.0,3.0,0.0,84.43735781818182
MAT790212N1J25554,2e-06,5.053286508543772e-09,14.241135032267117,38.487498,11.41192635623364,-26226602.944346476,556640555.5555555,218436907.1505294,27.0,21.0,1.2999999999999998e-06,7.0,3.0,0.0,126.84874980000001
MAT790212N1J25746,0.0,7.989696285704263e-10,9.023724855142332,34.054684,13.055305509272047,-33077496.31803167,892795064.8148149,449583721.8483018,5.0,5.0,3.9e-07,3.0,3.0,0.0,28.4054684
MAT790212N1J25747,0.0,2.1219135802469137e-13,0.1775169444444444,0.278645,0.1430166677030864,-2809112.6543209874,0.0,3972685.213974624,1.0,0.0,1e-08,0.0,3.0,0.0,3.0278645
MAT790212N1J25748,1e-06,5.821706006523569e-09,26.506494058425165,64.40312200000001,22.484028121953894,11291846.113916934,1509288166.6666667,501396569.5380965,20.0,14.0,1.2599999999999996e-06,3.0,3.0,0.0,94.4403122
MAT790212N1J26023,1e-06,4.150579410816498e-09,24.858080234427607,58.17656000000001,17.94239608296535,39227630.28423919,712803777.7777779,387326146.2119566,12.0,22.0,6.1e-07,2.0,3.0,0.0,85.817656
MAT790212N1J26024,2e-06,6.804240280406245e-09,16.20853746569641,41.784372000000005,12.759967182634114,-4714218.200426893,849280690.4761904,225289426.8158769,36.0,28.0,7.699999999999999e-07,6.0,3.0,0.0,168.1784372
MAT790212N1J26102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1e-07,0.0,3.0,0.0,0.0
MAT790212N2A01246,1e-06,5.163300954566499e-09,21.149866641098487,52.23906099999999,17.390160996046422,-30907014.978488587,876171833.3333333,342760413.48364633,16.0,22.0,4.4e-07,6.0,3.0,0.0,97.2239061
MAT790212N2A01251,0.0,9.22224702946128e-10,5.6920017946127945,37.60369181818182,9.983978231104851,-16223319.100469718,345616277.77777773,224804979.48941025,5.0,10.0,2.7e-07,2.0,3.0,0.0,38.760369181818184
MAT790212N2A01261,1e-06,1.8227231947839506e-08,31.711165893004114,52.63749800000001,18.17955335865462,-64215373.16122471,678898333.3333334,347742997.4884217,26.0,27.0,4e-08,4.0,3.0,0.0,137.2637498
MAT790212N2B01986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-08,0.0,3.0,0.0,0.0
MAT790212N2B01988,1e-06,4.729596936832611e-09,20.723187058261185,32.03692909090909,12.189075113674113,-33938977.2510865,465559577.922078,391008667.148761,3.0,4.0,0.0,0.0,3.0,0.0,20.20369290909091
MAT790212N2B02140,2e-06,5.308042758417508e-09,8.947183869528619,49.640623000000005,14.845528102414493,12321620.21094786,1164496481.4814816,209164102.0042375,32.0,31.0,1.5399999999999997e-06,6.0,3.0,0.0,162.9640623
MAT790212N2B02292,1e-06,2.4863377393819147e-09,12.185633451018118,50.74715727272728,17.381134169134313,-58551069.58095149,260386004.4893379,279629112.5784332,8.0,11.0,6.3e-07,4.0,3.0,0.0,51.07471572727273
MAT790212N2B02448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-07,0.0,3.0,0.0,0.0
MAT790212N2B02449,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-06,0.0,3.0,0.0,0.0
MAT790212N2B02484,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25e-06,0.0,3.0,0.0,0.0
MAT790212N2B02614,0.0,2.923932012766246e-09,9.11326217348683,42.71405800000001,12.196253012532338,-39200312.430922985,550578601.851852,210504409.5644552,14.0,12.0,3.7e-07,3.0,3.0,0.0,70.2714058
MAT790212N2C04764,2e-06,6.716366758546852e-09,9.454650104048625,52.47048222222222,15.105479153082474,7107435.141949198,891642957.0707072,198142062.7015153,27.0,29.0,1.5199999999999998e-06,6.0,3.0,0.0,144.24704822222222
MAT790212N2C04802,1e-06,1.9615884259259262e-10,0.0883048484848484,0.6145833333333334,0.2047491874430418,-1538121.1670274169,1982055.5555555555,5227822.706460087,2.0,2.0,1.33e-06,0.0,3.0,0.0,10.061458333333333
MAT790212N2C05073,1e-06,5.13947111473064e-09,19.062648507974483,54.067184,18.476235762079835,-44499504.588723496,794708760.1010101,384550666.49119854,16.0,15.0,8.100000000000001e-07,4.0,3.0,0.0,83.4067184
MAT790212N2C05083,0.0,6.023264108164984e-10,17.443751486742425,40.06718500000001,15.970144699966909,47078986.11111114,876613050.9259261,468011637.70280325,4.0,3.0,1e-08,1.0,3.0,0.0,22.0067185
MAT790212N2C05606,2e-06,5.356998787121212e-09,7.84575247307663,48.870311,13.678376905677336,-9908217.165177254,766275972.2222222,220807066.20560423,26.0,22.0,1.65e-06,6.0,3.0,0.0,126.8870311
MAT790212N2C05612,2e-06,1.6533954759597964e-08,23.844114081808705,69.44687300000001,25.227209983784505,-14785362.729279824,1033355006.9444442,313509310.0072167,42.0,37.0,9.699999999999998e-07,4.0,3.0,0.0,206.9446873
MAT790212N2C05660,2e-06,7.683055794146827e-09,33.50985021400228,59.48281000000001,19.078161906658742,-6964069.306682795,1175347150.7936509,403641881.2559186,20.0,21.0,1.3599999999999997e-06,3.0,3.0,0.0,107.94828100000001
MAT790212N2C05830,2e-06,1.6895739298239335e-08,24.699459379825388,60.12499888888889,23.940805196639808,-427642.79162933567,1432334972.222222,320890174.8077243,37.0,39.0,9.799999999999995e-07,6.0,3.0,0.0,195.0124998888889
MAT790212N2C05840,0.0,8.068336338707587e-10,6.502321171794871,18.21484166666667,5.79633646681413,-16725182.639890974,428855601.8518519,204697414.35167408,9.0,10.0,6.999999999999999e-08,4.0,3.0,0.0,48.821484166666664
MAT790212N2D07490,2e-06,2.045860887024087e-09,2.456157839757142,36.543748,7.757774204313999,2812583.1127815624,757291611.111111,105160406.27030356,11.0,11.0,1.94e-06,3.0,3.0,0.0,58.6543748
MAT790212N2D07564,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT790212N2D07565,1e-06,3.982819146001684e-09,10.082644583333336,57.5340890909091,15.35414279649602,-5719403.176652891,702777805.5555557,247547435.0693783,22.0,24.0,1.0099999999999996e-06,8.0,3.0,0.0,119.75340890909091
MAT790212N2E10431,0.0,0.0,0.1335224242424242,0.4005672727272727,0.2312676227376451,-3708956.2289562286,0.0,6424100.6316012535,1.0,0.0,1.1e-07,0.0,3.0,0.0,3.0400567272727272
MAT790212N2E10432,2e-06,6.509970918097641e-09,10.973366477553313,31.273435,9.54782290721971,-9373467.386119036,599175305.5555556,178336382.5906732,22.0,22.0,4.8e-07,7.0,3.0,0.0,113.1273435
MAT790212N2E10673,1e-06,4.791810886191278e-09,9.72047798755707,27.310936,7.082553398879828,-13989238.336287526,449179242.4242424,145703177.1522563,27.0,32.0,4e-07,7.0,3.0,0.0,147.7310936
MAT790212N2E10688,2e-06,3.382269332589787e-09,3.06856012704565,33.634372000000006,6.9496785674930575,-674492.989480135,881857555.5555558,123149102.92455748,25.0,21.0,1.54e-06,5.0,3.0,0.0,120.3634372
MAT790212N2F12117,1e-06,4.545460963473024e-09,14.534536507849433,44.649996,16.353270910608565,-18557130.56018588,739756916.6666666,270750643.9255191,13.0,12.0,5.900000000000001e-07,3.0,3.0,0.0,67.4649996
MAT790212N2F12314,2e-06,3.727453014057239e-09,10.272446037419652,55.99531,14.889419376596273,-12310843.300291875,801215166.6666667,289022713.2228327,24.0,26.0,1.7699999999999998e-06,6.0,3.0,0.0,129.599531
MAT790212N2F12316,0.0,1.9314684251683503e-09,21.487392999438832,45.74062200000001,17.58261066027804,-61466890.81400425,686009783.9506173,298182563.2518272,9.0,6.0,1.9e-07,2.0,3.0,0.0,43.5740622
MAT790212N2F12830,1e-06,3.977324447558923e-09,21.40824259018759,53.93437300000001,19.09280246022048,-76728546.42141369,296309410.77441084,165837628.71225122,13.0,4.0,1.5199999999999998e-06,2.0,3.0,0.0,52.3934373
MAT790212N2F12831,1e-06,2.908798191218735e-09,15.133602352337665,42.73906,15.686926448060522,14463374.273324294,623828138.888889,216882185.3822461,8.0,12.0,1e-06,1.0,3.0,0.0,52.273906
MAT790212N2F12832,1e-06,4.7461668872825475e-09,14.621611494085592,51.15056454545454,15.296701822883165,-41401329.27960872,734505166.6666665,317726448.97281706,18.0,15.0,7.500000000000001e-07,5.0,3.0,0.0,89.11505645454545
MAT790212N2G13555,0.0,0.0,0.0135416666666666,0.1354166666666666,0.0428225099814467,-376157.4074074072,0.0,1189514.1661512998,1.0,0.0,1.7e-07,0.0,3.0,0.0,3.013541666666667
MAT790212N2G13771,1e-06,3.809885063915251e-09,15.232995256653602,39.664059,12.475102707566515,-19198155.297788613,622005125.0000001,277324739.9792749,17.0,18.0,5.800000000000001e-07,5.0,3.0,0.0,90.9664059
MAT790212N2G14239,1e-06,3.428507965130625e-09,10.537897333845937,40.068747,13.2466300801145,-16888922.39739427,373779879.6296298,181546098.86985785,13.0,16.0,8.000000000000001e-07,3.0,3.0,0.0,75.0068747
MAT790212N2H14966,0.0,1.393998305916306e-10,2.351359339517625,7.843749285714286,3.4590353136206144,-7043530.416951473,135239108.58585858,105165480.03678578,1.0,3.0,6.3e-07,1.0,3.0,0.0,9.78437492857143
MAT790212N2H15018,2e-06,7.957342538804715e-09,24.28466138945006,70.90198545454545,19.926845969291687,18526143.079327237,971137138.8888888,354153635.8729483,21.0,27.0,1.23e-06,4.0,3.0,0.0,124.09019854545454
